Delivery Method,Area Codes,Area Name,Region,Rural,Rural Charge
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9585,New Haven,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9586,Puketiro,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9481,Stoneburn,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9482,Katiki,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9483,Macraes Flat,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9081,Mihiwaka,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9082,Aramoana,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9371,Upper Shotover,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9395,Gimmerburn,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9396,Naseby,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9397,Kokonga,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9398,Paerau,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9571,Roxburgh Hydro,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9572,Millers Flat,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9587,Park Hill,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9471,Seacliff,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9472,Waikouaiti,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9085,Mount Cargill,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9382,Makarora Wharf,Otago,TRUE,39
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9010,Dalmore,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9011,Balaclava,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9012,Calton Hill,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9013,Andersons Bay,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9014,Broad Bay,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9016,Belleknowes,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9018,Abbotsford,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9019,Outram,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9022,Maia,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9023,Careys Bay,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9024,Chain Hills,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9035,Brighton,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9210,Kaitangata,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9220,Milton,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9230,Balclutha,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9231,Balclutha,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9300,Fernhill,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9302,Arrowtown,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9304,Lower Shotover,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9305,Wanaka,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9310,Cromwell,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9320,Alexandra,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9330,Clyde,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9332,Ranfurly,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9400,Ardgowan,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9401,Deborah,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9410,Ben Omar,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9430,Palmerston,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9500,Dumbarton,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9510,Waikouaiti,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9522,Tapanui,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9532,Gabriels Gully,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9534,Clinton,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9535,Owaka,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9040,Maryhill,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9041,Opoho,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9042,Kaikorai,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9043,North Dunedin,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9044,Saint Kilda,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9045,Caversham,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9046,Tainui,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9047,Saint Clair,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9048,Portobello,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9049,Saint Kilda,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9050,Port Chalmers,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9052,Green Island,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9053,Mosgiel,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9054,Dunedin,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9058,Dunedin,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9059,Dunedin,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9062,Outram,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9067,Middlemarch,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9069,Waitati,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9240,Balclutha,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9241,Milton,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9242,Clydevale,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9340,Bridge Hill,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9341,Clyde,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9342,Cromwell,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9343,Wanaka,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9344,Albert Town,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9345,Lake Hawea,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9346,Makarora,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9347,Tarras,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9348,Queenstown,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9349,Frankton,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9350,Glenorchy,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9351,Arrowtown,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9352,Omakau,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9353,Ranfurly,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9354,Naseby,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9355,Wedderburn,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9381,Glendhu,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9441,Roxburgh,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9442,Hampden,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9443,Palmerston,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9444,Oamaru,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9445,Duntroon,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9541,Waikouaiti,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9542,Tapanui,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9543,Lawrence,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9544,Millers Flat,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9546,Owaka,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9548,Clinton,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9588,Raes Junction,Otago,FALSE,0
"Shipping -  Otago (Oamaru, Lake Hayes , Waimate, Palmerston, Dunedin, Mosgiel, Milton , Alexandra, Cromwell, Arrowtown, Queenstown, Wanaka)",9748,Kingston,Otago,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7091,Brightwater,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7073,Baton,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7196,Ngatimoti,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7197,Sandy Bay,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7198,Kairuru,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7077,Matakitaki,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7071,Hira,Nelson,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7072,Lake Rotoroa,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7081,Richmond,Nelson,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7183,East Takaka,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7182,Onekaka,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7173,Mahana,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7175,Braeburn,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7095,Hiwipango,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7096,Motupiko,Tasman,TRUE,39
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7005,Mapua,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7007,Murchison,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7010,Atawhai,Nelson,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7011,Annesbrook,Nelson,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7020,Hope,Nelson,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7022,Brightwater,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7025,Pigeon Valley,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7110,Takaka,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7120,Lower Moutere,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7040,Nelson East,Nelson,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7041,Stoke,Nelson,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7042,Nelson South,Nelson,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7043,Port Nelson,Nelson,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7044,Wakatu,Nelson,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7045,Nelson,Nelson,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7046,Nelson South,Nelson,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7047,Nelson East,Nelson,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7048,Mapua,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7049,Murchison,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7050,Richmond,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7051,Brightwater,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7052,Wakefield,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7053,Saint Arnaud,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7054,Collingwood,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7055,Tapawera,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7142,Takaka,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7143,Port Motueka,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7144,Upper Moutere,Tasman,FALSE,0
"Shipping -  Tasman, Nelson (Richmond, Tasman, Wakefield, Murchison, Nelson)",7146,Riwaka,Tasman,FALSE,0
